,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
2562,12671,Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..,0,0,0,0,0,0,0,0,0
2563,6762,USER Kenapa ga pake renpel taplak meja prasmanan aja? Biar jadi seksi konsumsi.',0,0,0,0,0,0,0,0,0
2564,10397,"4. Tidak tahu apa itu aset dan liabiliti, yang dia tahu ini salah Yahudi.\n\n5. Setelah bertahun tahun, hanya barang yang sama kita miliki.\n\nCinta tidak boleh beri makanan pada gegadis yang perut lapar.\n\nOrang beriman tidak bercita cita hidup dalam k",0,0,0,0,0,0,0,0,0
2565,9792,"USER USER Hiruk pikuk pilkada dan pilpres sejatinya adalah perseteruan antara antek asing barat, asing aseng dan pejuang nkri.'",0,0,0,0,0,0,0,0,0
2566,1196,"""Kalau kita tak faham hari ini, kita faham bahawa betapa tingginya ilmu ulama' dulu sampaikan kita pun tak faham.""; ; - TG Ahmad Ridauddin",0,0,0,0,0,0,0,0,0
2567,9186,USER USER USER Anjirr cebong dungu belaga cool sok nasihatin pak USER',1,1,1,0,0,0,0,0,1
2568,13067,USER USER Lesbi anjir bukan homor wkwk',0,1,0,0,0,0,0,0,0
2569,7321,"Mohon bantuan teman2 di daerah TKI 3-Bandung dekat TokoSrikandi. Ada kalungnya, tp sp terlantar. Galak, jd susah didekati. Aq g bs tangani. USER USER URL",0,0,0,0,0,0,0,0,0
2570,6527,USER Ngambang kaya tai jir',0,1,0,0,0,0,0,0,0
2571,1389,USER Palestina antek aseng jg tohh....',1,0,0,1,0,1,0,0,0
2572,4181,Patroli nih\xf0\x9f\x98\x82. Banyak juga otak nya yg ke geser\xf0\x9f\x98\x85 pdhal baru tanggal muda ko pda gila gila\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
2573,3469,USER Saya setuju siapapun yang dipasangkan dengan jokowi; Dan saya setuju untuk tidak mencoblos pasangan tersebut,0,0,0,0,0,0,0,0,0
2574,10285,"USER USER Ambang batas capres dimasalahkan skr krn hal ini membuat langkah2 politik oposisi tdk diuntungkan. Mayoritas partai yg tdk tertarik lg dgn figur Prabowo membuat gerakan tagar ganti presiden menjadi satu2nya gerakan yg ditawarkan,",0,0,0,0,0,0,0,0,0
2575,4058,"Iya gue dipanggil bocil krn waktu itu gue kuntet banget, kalo upacara aja dipanggil ""eh semampai"" alias semeter tak sampai...\n\nYak lanjot \n\nSetelah tugimin diteriakin gitu kalian tau responnya apa???? Hahaha bangsad kau tugimin'",1,1,1,0,0,0,0,0,1
2576,7892,"USER Setelah sibuk jilatin bokong jokowi, ngabilin dpt ilham seperti, subhanallah'",1,1,1,0,0,0,0,0,1
2577,8160,Keberpihakan pada aseng tentunya . Gak terbantahkan',0,0,0,0,0,0,0,0,0
2578,12931,USER muncul nih penyakit nya. Ini malah dari jam 7 malem. Kacrut. Mau nelpon 147 telpon mati juga. Kacrut banget dah.',1,1,0,1,0,0,0,0,1
2579,212,"Guru TK Dharma Wanita Persatuan Desa Plumbon Porong Deklarasi anti HOAX ,Ujaran kebencian, issu sarah dan mendukung pilkada damai",0,0,0,0,0,0,0,0,0
2580,7460,"USER Emang jablay kan, ga modal, ga mau usaha'",1,1,1,0,0,0,0,0,1
2581,11748,USER USER Setelah mengantar anak skolah liat2 dunia maya eh kok ada kalimat yg pas utk gembel warnet mknya lgs aq cc in biar gak lupa\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',0,1,0,0,0,0,0,0,0
2582,8544,tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara,1,0,0,1,0,0,0,0,1
2583,11959,"Abdul Sattar Edhi, bapak sederhana yang memiliki ribuan armada ambulan gratis pernah ditanya: ""Kenapa kau juga bantu orang Kristen dan Hindu dalam ambulansmu?"" Ia menjawab ; ""Karena ambulansku lebih muslim darimu"". #respect #peace #human'",0,0,0,0,0,0,0,0,0
2584,2234,Retweet USER; Program Jokowi bagi-bagi sertifikat mengangkat ekonomi rakyat.. rakyat juga merasa lebih tenang kok dengan adanya #sertifikatanahJKW,0,0,0,0,0,0,0,0,0
2585,8724,"cina emang udah terkenal dengan trik tipu dayanya, mending di usir suruh balik kehabitat aslinya",1,0,0,1,0,1,0,0,0
2586,5035,__-__; Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018,0,0,0,0,0,0,0,0,0
2587,6158,"RT USER: Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON",1,1,1,0,1,0,0,0,0
2588,1421,"Kon ngregani aku, aku iso ngregani awakmu kok. Lek kon mbajingi aku, aku yo iso lebih bajingan nang awakmu dik. Tenang ae'",0,1,0,0,0,0,0,0,0
2589,12936,"pemilihan kepala daerah DKI yg penuh intimidasi, hasilnya tetap sah ? Anies-Sandi kampanye janji-janji FALSU, BATALKAN pengangkatan Anies-Sandi !!!",1,0,1,0,0,0,0,0,1
2590,1068,Tili tili bom Russian lullaby \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xa8',0,0,0,0,0,0,0,0,0
2591,8030,USER Curang apah???? Titit Sele masi sakit nih :(',0,1,0,0,0,0,0,0,0
2592,7431,"SoignÃ¨ adalah restoran yang memegang konsep 'diversity',; ; â?? yaitu dengan menggabungkan budaya Korea dengan makanan-makanan internasional lainnya seperti Paris, Italia, dan Amerika.; ; *picture below",0,0,0,0,0,0,0,0,0
2593,5027,DISEBUT PENCITRAAN! JOKOWI LEGOWO AKAN TERUS BANTU ROHINGYA PRABOWO AMIEN RAIS DIAM: URL melalui USER,1,0,1,0,0,0,0,0,1
2594,4706,Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0,0,0,0,0,0,0,0,0
2595,5750,"USER Be real. Munafik sekali kalo hari gini mau pilih gaji biasa. Kerja sesuai passion tp lingkungan kerja gak mendukung (slg jatuhin, gak nyaman) sm aja. Bakal lebih stress saat kalian pilih kerja yg nggak sesuai passion'",0,0,0,0,0,0,0,0,0
2596,10534,"USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya, kalah dong setan iblis.'",0,1,0,0,0,0,0,0,0
2597,1014,Anda mendungukan & membiadabkan bangsa mengajak menyembah-nyembah Allah SWT dungu dan biadab,1,1,0,1,1,0,0,0,0
2598,12920,RT USER USER jaman sby korupsi besar-besaran .. proyek mangkrak ..,1,0,1,0,0,0,0,0,1
2599,9410,"USER USER USER USER USER Mas harus ngerti juga, meredam konflik agar negara stabil... jangan dikit2 isu, bikin rusak perekonomian.... ekonomi itu luas jgn dipersempit...",0,0,0,0,0,0,0,0,0
2600,3590,USER Monyet kecil yg pas diupi masi hidup yi wkwk',0,0,0,0,0,0,0,0,0
2601,6379,Ulama Apresiasi Kinerja Jokowi,0,0,0,0,0,0,0,0,0
2602,1069,"Coincidentally berdoa makan bersamaan dengan mas mas katolik meja depan (he made sign of the Cross) dan mbak mbak kristen meja samping (I think, bcs she folded her hands). Adem bgtt \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x92\x96\xf0\x9f",0,0,0,0,0,0,0,0,0
2603,5505,Terbukti sudah rezim ini anti ulama dan umat Islam. URL,1,0,1,0,1,0,0,0,0
2604,8676,USER USER Wkwkwk update selalu gua ttg bencong satu itu',1,1,1,0,0,0,0,1,0
2605,6545,"USER semakin aneh di rezim ini, rakyat udah pintar mas broo, terimakasih sosmed\xf0\x9f\x98\x80'",0,0,0,0,0,0,0,0,0
2606,11459,kedatangan pasangan Hasanah ini untuk meminta doa restu untuk berlaga pada kontestasi Pemilihan Gubernur Jabar 2018.;,0,0,0,0,0,0,0,0,0
2607,6525,USER goblok nih para alumni 212... sampah',1,1,0,1,0,0,0,0,1
2608,9625,"""Sebagai negara yang juga mengirimkan TKI di negara lain, Indonesia juga tidak bisa melarang TKA masuk. Akan tetapi, pemerintah harus lebih memperhatikan dan melindungi tenaga kerja lokal..."" ujar USER\nURL",0,0,0,0,0,0,0,0,0
2609,13085,;Kebanyakan fitnah nih mpok silvy #DebatFinalPilkadaJKT #Gue2,1,0,1,0,0,0,0,0,1
2610,6771,USER Apaan sih bego? Namanya juga internet. Hadeh goblog.',1,1,1,0,0,0,0,0,1
2611,2169,USER USER USER USER USER USER USER agama mana coba.....???,0,0,0,0,0,0,0,0,0
2612,5080,"Bagus ...bang,usir dr NKRI Gak pantes tuh myanmar dijuluki negara Budha.",1,0,0,1,1,1,0,0,0
2613,3179,"Mereka yg berteriak dan mnakuti rakyat dgn mnyebut presiden lama bisa jd 2 periode kalau lawannya prabowo, itu bs d pastikan mereka adlh agen ganda..; Mereka dibayar utk mpromosikan tkoh ttntu spy rakyat jd bingung dan terpecah suaranya,..",0,0,0,0,0,0,0,0,0
2614,3181,USER siapa bilang harga minyak dunia naik... kalau nga bisa jadi Dirut Pertamina mundur saja USER URL,1,0,1,0,0,0,0,0,1
2615,2308,"Meski Tak Berambisi, Jokowi Siap Nyapres Jika Didukung Ulama",0,0,0,0,0,0,0,0,0
2616,12324,"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR..",1,1,1,0,1,0,0,0,0
2617,10547,"Usir dan depak Cina dan Amerika, komunisme, sekulerisme-liberalisme dan demokrasi, ganti dengan hukum Allah dan RasulNya! [Gus Syams]",1,0,0,1,0,1,0,0,0
2618,11591,"USER USER Emprop USER mah gelarnya dr haters komplit, dicap kafir, liberal, komunis, munafik, dll.. Kl kuliah mesti berapa SKS tuh gelarnya banyak amat \xf0\x9f\x98\x80\n\nYg lucu dicap liberal dan komunis barengan, otak mana otak.. \xf0\x9f\x",1,1,1,0,1,0,0,0,0
2619,9718,"Setiap yg bathil dan jahat wajib di lawan/diperangi walau dari ras apapun, china arab indo bulai yahudi. Maka dari itu tidak ada kekhususan maklum utk elite quraisy bila memang menjadi jahil dan batil. Adil'",0,0,0,0,0,0,0,0,0
2620,2252,"Ada Truk Pasir Terbalik, Tol JORR Pasar Minggu ke Kp Rambutan Macet",0,0,0,0,0,0,0,0,0
2621,3757,RT USER Wah ini bener? foto2 Asma Dewi yg kata polisi mentransfer 75jt ke Grup Saracen ya ? Yg main busuk anies sandi di KaPolri,1,0,1,0,0,0,0,0,1
2622,8218,USER Semoga gubernur amanah dan membawa Rahmat bagi Ummat.ð???â­?â­?â­?â­?â­?,0,0,0,0,0,0,0,0,0
2623,9634,"USER USER Kl mau meniru nabi, lajur utama buat onta, lajur kiri buat mobil dan motor.'",0,0,0,0,0,0,0,0,0
2624,9351,RT USER: Wahai kamu yang menolak Reklomasi mari tuntut USER untuk batalkan reklamasi via USER. URL,1,0,1,0,0,0,0,0,1
2625,4432,Ungkapan dari Genghis Khan buat renungan kita: \xe2\x80\x9ckalau lah mereka boleh dipercayai mustahil mereka sanggup menentangi saudara sendiri demi padahal kita org asing bagi mereka\xe2\x80\x9d',0,0,0,0,0,0,0,0,0
2626,8908,"USER, Resident Country Director USER: Pertumbuhan ekonomi tidak harus mengurangi kelestarian lingkungan, justru pertumbuhan ini dapat membantu Pemerintah Indonesia melestarikan sumber daya alam dan mengurangi emisi gaa rumah kaca.",0,0,0,0,0,0,0,0,0
2627,4793,USER MANA NEH PASUKAN CEBONG',1,1,0,1,0,0,0,0,1
2628,11756,gue emang bego sayang sama orang yang jelas-jelas ga sayang dan ga pernah mikirin perasaan gue sedikitpun',0,1,0,0,0,0,0,0,0
2629,12654,USER Bacot bae lu ah',1,1,1,0,0,0,0,0,1
2630,1890,"USER Bapak USER yang terhormat, sungguh jeritan hati USER ini tak sanggup saya tanggung sendiri. Sudilah kiranya bapak presiden yang terhormat memberikan sebuah solusi terkait tiket Lebaran 2018 agar terjangkau oleh semua pemudik. Terima kasih",0,0,0,0,0,0,0,0,0
2631,1589,"USER USER USER USER USER USER Ooo baru tau sy... berarti ada kristen nusantara, konghucu nusantara, buddha nusantara ya mas? Hindu nusantara jg ada ya? Hindu bali sih yg sering sy dengar... Islam bali ada ga? I",0,0,0,0,0,0,0,0,0
2632,987,USER kalo aku: bodo amat-in atau ngelakuin hal2 yg disuka buat nge-distract dari pikiran2 begitu',0,1,0,0,0,0,0,0,0
2633,2693,USER Aq jg mau klo kmu ajak ngentod gantiin suami km',0,1,0,0,0,0,0,0,0
2634,1808,USER Eh jancuk dimana',0,1,0,0,0,0,0,0,0
2635,3419,USER udik bener kasian. mau ditidurin?',1,1,1,0,0,0,0,1,0
2636,3281,Hebat kok dipenjara dipenjaranya dijaman USER pula URL,1,0,1,0,0,0,0,0,1
2637,1584,USER USER USER Pekerja asing',0,0,0,0,0,0,0,0,0
2638,1248,"USER Ada WNI Keturunan Arab yg justru berjuang tuk NKRI,semisal Raden Saleh Pahlawan Nasional,Habib Abubakar aktif dlm pergerakan Islam,AR Baswedan kakek Anies Baswedan anggota Badan Penyelidik Usaha Persiapan Kemerdekaan RI Mar'ie Muhammad eks Ke",0,0,0,0,0,0,0,0,0
2639,10148,"Atasi setan yang bernama ""CINTA"".'",0,1,0,0,0,0,0,0,0
2640,586,kangen edan USER USER',0,1,0,0,0,0,0,0,0
2641,12681,"USER USER USER USER USER USER USER USER USER USER USER USER USER Lihat aja topik.mrk..dr mulai TKA, harga sawit, harga telor sampai harg",0,0,0,0,0,0,0,0,0
2642,11046,Ayo kawan kita bersama\nNaik delman atau onta\nKita sama-samaa... \nPergi ke bulaaaannn',0,0,0,0,0,0,0,0,0
2643,11583,"USER lagian di pulau komodo mah lo gabisa main di pantai yang ada ketemu komodo/buaya lagi berenang,,,,,,,'",0,0,0,0,0,0,0,0,0
2644,5938,"Entah kenapa gue jijik liat wakil rakyat di DPR, apalagi si fadil zonk. #efekbacaberita Mantan koruptor boleh nyaleg... gembel, ntar korupsi tiada akhir.'",0,1,0,0,0,0,0,0,0
2645,3138,Indonesia makin mundur presiden nya siapa ya mas? Mas fitnah pakde jokowi? URL,1,0,1,0,0,0,0,0,1
2646,5233,USER USER Kampang.',1,1,1,0,0,0,0,0,1
2647,91,Kamu transgender atau gmn anjing :( URL,1,1,1,0,0,0,0,1,0
2648,1085,"Apalagi teriak Allah hu Barbar, rusak telinga Bung Fahri, kapan diskusi Buang Islam di DPR?",1,1,0,1,1,0,0,0,0
2649,8654,USER USER Drtd anjir greget gua wwkkw',0,1,0,0,0,0,0,0,0
2650,11574,"Dari kemunculan hukum-hukum yang tidak mencerminkan kepentingan umum, seperti UU MD3 yang tentunya mencederai supremasi hukum yang diharapkan. Ditambah lagi kasus orang hilang yang belum dituntaskan hingga tahun ini.'",0,0,0,0,0,0,0,0,0
2651,8369,USER Gini dah ya gue jelasin.\n\nKan kalo dikasih dare ganti ava? Jadi pict banci gt2 kan ya? Nah lu sekalian dah ts jadi banci nya elah',0,1,0,0,0,0,0,0,0
2652,3639,"Di sekolah negeri yg ada cm Islam dan Kristen, itu tok. Udah gitu ruang kelas agamanya dikasi yg gudang, bocor dan bolong2. Yagitu deh'",0,0,0,0,0,0,0,0,0
2653,8287,USER USER Efek dari UU MD3. Boleh komen sesuka hati.',0,0,0,0,0,0,0,0,0
2654,3304,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER NJENG JAHANAM BERISIK COCOT KALEAN',1,1,0,1,0,0,0,0,1
2655,8680,"Agar Pancasila kembali berwibawa, kembali ke konsep Bung Karno sebelum diselewengkan Islam, Ketuhanan YME, sila ke-5",1,0,0,1,1,0,0,0,0
2656,11497,USER Emangnya sinbiy setan apa eon hwhw',0,1,0,0,0,0,0,0,0
2657,7512,USER Makanya kalo laper mending jual diri aja jangan jual otak. Goblog kan jadinya.',0,1,0,0,0,0,0,0,0
2658,12576,"RT USER: Kata-kata 'bodoh' 'dungu' dan 'idiot' semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70. #Psikologi""",0,0,0,0,0,0,0,0,0
2659,4568,PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1,0,0,1,1,1,0,0,0
2660,9047,Binaan Lapas Pasuruan Terancam Kehilangan Hak Pilih;,0,0,0,0,0,0,0,0,0
2661,11737,"RT USER USER Ntar teriak di zalimi korban ""org ibadah kok dilarang dsr rezim anti islam"" :))",1,0,1,0,0,0,0,0,1
2662,915,Nasionalis Agamis = Soedurisme; Ir Soekarno adalah bapak nasionalis yang menyatukan rakyat. ; Gus Dur adalah sosok yang Agamis yang menyatukan umat dari berbagai agama.; ; Pak USER Dan cak USER sosok yang tepat untuk melanjutkan perjuangan Indones,0,0,0,0,0,0,0,0,0
2663,2670,Banser jaga ulama. ; ;,0,0,0,0,0,0,0,0,0
2664,11566,USER USER LOL suster adalah sister (sekolah Katolik)',0,0,0,0,0,0,0,0,0
2665,3659,"Abu Janda USER melaporkan Pak USER ke Polda Metro Jaya. Padahal koleganya si gun USER duluan mengatakan ""Kitab suci: Fiksi yg di yakini"". alamak.. Ayo, Abu Janda laporkan sekalian si gun ya. ??",1,0,1,0,1,0,0,0,0
2666,11127,"Lalu mereka yg teriak2 jokowi pro asing/aseng, oh soeharto tidak? Soeharto memberikan konsesi ke Freeport untuk eksploitasi tambang emas/tembaga di papua yg amat sangat menguntungkan freeport. Indonesia hanya kebagian saham 8,5% dan royalti 1%.'",0,0,0,0,0,0,0,0,0
2667,2428,"USER Ini namanya Pahlawan Kemalaman ???; Saran, sebelum buat laporan, coba tanyain apa Agama Si Abu Jande ini ??? ???; ; #2019GantiPresiden",1,0,1,0,1,0,0,0,0
2668,11403,Tapi karena tahtah anda jadi pikun pak prabowo,1,0,1,0,0,0,0,0,1
2669,4192,"USER Serem cuy liat bencong berantem, jiwa lakinya keluar'",0,0,0,0,0,0,0,0,0
2670,6046,"USER SOMBONG!!! BANYAK BACOT!! AWAK RUPE MACAM MONYET, AWAK BECAKAP TU PAKAI AKAL SIKIT!! ADA MASANYA ORANG TERSINGGUNG ANJING'",1,1,1,0,0,0,1,0,0
2671,4268,USER USER lbh rame pansbung vs panastak',0,0,0,0,0,0,0,0,0
2672,11664,Media Prima ni sebenarnya dah miskin. Sampai terpaksa buat home shopping dgn syarikat Korea. Berita pun lagi teruk dari fake news. Patut bungkus je dgn drama-drama sampah-sarap tu.',0,1,0,0,0,0,0,0,0
2673,12985,USER ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!,1,1,1,0,0,0,0,1,0
2674,4040,USER Politisasi Radikal ciri khas Komunis.',0,0,0,0,0,0,0,0,0
2675,2772,Utk memastikan penggagalan proyek EKTP berhasil; ; 1. Sekjen Kemendagri tidak tindaklanjuti keluhan Paulus Tanos; ; 2. Keluhan Paulus Tanos ke Mendagri tdk bisa diteruskan ke Presiden SBY krna Mendagri tdk diberi kesempatan menghadap Presiden,0,0,0,0,0,0,0,0,0
2676,3060,USER Ini internasional sih Nan. Kayaknya TKI gitu dari naga naganya sih \xf0\x9f\xa4\xa3',0,0,0,0,0,0,0,0,0
2677,11279,USER Kga cape tuh kntl',0,1,0,0,0,0,0,0,0
2678,9931,Halo Selamat siang buat kalian yang tinggal di seputaran seminyak dapatkan product kita di USER Jl.Kunti street1 Seminyak',0,0,0,0,0,0,0,0,0
2679,11861,Maju lu sini anjing',1,1,1,0,0,0,0,0,1
2680,13135,"Bang Adian pernah bilang, sebelum berniat Ganti Presiden tentukan dulu siapa lawannya Pak Jokowi di 2019.\nbaru adu program.'",0,0,0,0,0,0,0,0,0
2681,7703,"Anda didungukan dan diperbudak Islam Bung HNW, Allah SWT bukan Tuhan, sosok dungu & biadab",1,1,0,1,1,0,0,0,0
2682,12040,USER Kasihan org yg ditinggalkan akibat teror Bom.',0,0,0,0,0,0,0,0,0
2683,7760,"Tidak memulai memberikan salam kepada Ahlu Kitab, sebab Rasulullah Shallallaahu \xe2\x80\x98alaihi wa sallam bersabda :\xe2\x80\x9d Janganlah kalian terlebih dahulu memberi salam kepada orang-orang Yahudi dan Nasrani\xe2\x80\xa6.. \xe2\x80\x9d (HR. Musli",0,0,0,0,0,0,0,0,0
2684,12165,RT USER: USER ada PKI kali nyusup diacara ente min ... massa pada teriak ganyang PKI ..,1,0,0,1,0,1,0,0,0
2685,3435,"RT USER: ""Bisa kagak oum, buat dapetin jodoh.?""\n\nNtu mah pake pelet Jepang ajah dek. Lebih effektif.\n\nHonda beat dgn Honda Jazz ntu b\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
2686,10373,USER USER USER USER USER USER USER USER USER USER USER USER PANASBUNG langganan.',0,0,0,0,0,0,0,0,0
2687,3899,"USER saya beli barang, dan dikirim barang yg cacat. Bagaimana cara tukar barang ya? Saya sudah komplain sih lewat ulasan tetapi belum direspon'",0,0,0,0,0,0,0,0,0
2688,13022,"USER Kalau kak ROSanita ayamorr dia tegur macam ni, siap la x sampai 24 jam bom sampai...'",0,0,0,0,0,0,0,0,0
2689,5926,USER Yg import bawang dr aseng gak dibikinin Oom?',0,0,0,0,0,0,0,0,0
2690,3546,Cowo brengsek semua ya',1,1,0,1,0,0,0,1,0
2691,959,Trs temenku liatkan ke aku ss-an story si istri ini tadi. Si istri curhat habis-habisan dan ngatai si suami ini bajingan + nge-mention akun si suami',0,1,0,0,0,0,0,0,0
2692,2629,guru smk kota kediri siap sukseskan pilkada dan menolak berita hoax:,0,0,0,0,0,0,0,0,0
2693,4598,"USER Biadab uus, sini keparat saya tunggu dimonas! Jangan cuman koar koar hidup lu anjing!'",1,1,1,0,0,0,0,0,1
2694,1428,namanya jg simpang susun bukan bundaran semanggi. Oom Habib waras? dasar katrok lo Oom.,1,1,1,0,0,0,0,0,1
2695,822,"untung2an dan jangan sampai kami ngaku Komunis, ngaku Atheis,...'",0,0,0,0,0,0,0,0,0
2696,6120,USER Pake kntl siapa. Punyamu dicopot dulu? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,1,0,0,0,0,0,0,0
2697,4247,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Lebih teruk daripada Ya,0,0,0,0,0,0,0,0,0
2698,8064,USER USER USER Maa syaa Allah.; Mantapppppp....; Eittsss..bangga euyy..; Punya Gubernur Indonesia USER,0,0,0,0,0,0,0,0,0
2699,12509,Bangke. Gak dijual nih acc',0,1,0,0,0,0,0,0,0
2700,2282,Gubernur Indonesia ngobrol dengan Presiden Turki ð???,0,0,0,0,0,0,0,0,0
2701,3610,USER USER Bom WTC untuk minyak di Irak. Apa kabar?',0,0,0,0,0,0,0,0,0
2702,5131,Ayo adakan referendum bubarkan DPR RI atau KPK,1,0,0,1,0,0,0,0,1
2703,7989,USER Lebih bagus kalau DPR yang di bubarkan,1,0,0,1,0,0,0,0,1
2704,10171,"USER USER USER USER USER USER USER USER USER USER USER 8. Selain penghentian reklamasi dan penutupan Alexis, janji melepas saham #miras yang diucapkan Anies-Sandi saat kampanye P",0,0,0,0,0,0,0,0,0
2705,7853,Ada berita bom di barel bikin shock. Trs td maunya pulang aja kerumah gamau bobo di kost',0,0,0,0,0,0,0,0,0
2706,12913,Halo Pak Presiden USER ini Ibu Marni. Beliau adalah seorang ibu yg anaknya menjadi korban salah tangkap dan penyiksaan oleh polisi. MA sudah memutuskan bahwa anaknya tidak bersalah. PN Jakarta Selatan memutuskan bahwa negara bersalah dan harus membayar,0,0,0,0,0,0,0,0,0
2707,13013,"Kalo dia butuh, baek nya kayak malaikat yg nempel kayak ulat jambu. Sekalinya gw yg butuh minggat kayak ga punya dosa... Brengsek banget kan?'",1,1,1,0,0,0,0,0,1
2708,7857,jangan sampe banyak yg mangkrak kaya pak SBY! URL,1,0,1,0,0,0,0,0,1
2709,3478,"Sebelum memasang jepretan atau racun tikus, coba perhatikan, apakah di dalam rumah banyak sisa makanan berserakan atau sampah berceceran? Bila ya, jangan heran kalau tikus-tikus berkeliaran. Tikus masuk ke rumah karena tertarik bau makanan, bukan mau non",0,0,0,0,0,0,0,0,0
2710,10556,"USER setuju habiisssss, bu puan wapres pak jkw, dan #2019GantiPresiden",1,0,1,0,0,0,0,0,1
2711,5190,"mari kita lengserkan USER , dan kita jadikan Pak USER Presiden. biar tambah gila tuh ahogers, wkwkwk",1,1,1,0,0,0,0,0,1
2712,1958,USER Marvel dalam bahasa Ibrani perbudakan artinya aku Yahudi',0,0,0,0,0,0,0,0,0
2713,1640,"USER USER Ustad dulu mondok di mana sih? Kok kerjaanya ngetweet, bikin status nyinyir terus. Tweeter punya kafir lo Stad.'",1,1,1,0,1,0,0,0,0
2714,11367,"masuknya Jokowi sebagai tokoh muslim yang berpengaruh di dunia berdasarkan Lembaga survei The Muslim 500, merupakan bukti perjuangan presiden kepada umat muslim di Indonesia; #TokohMuslimBerpengaruh #TheMuslim500 #jokowi #muslimindonesia #mediaindonesia",0,0,0,0,0,0,0,0,0
2715,10246,USER apaan si anjir receh bgt gua',0,1,0,0,0,0,0,0,0
2716,1700,USER USER USER USER USER Budaya Yahudi?? Yahudi itu agama abraham yg awalnya adalah murni tp seiring jaman menjadi tidak murni. Tentu ada bagian2 yg sama dengan Islam &amp; Kristen. Dgn Islam sama2 tidak makan babi ataupun m,0,0,0,0,0,0,0,0,0
2717,4889,"RT USER: USER USER Dia lupa ini twitter, bukan instagram yang kalo foto pasti ada yg komen 'ih cantik' 'cantikan kamu lah\xe2\x80\xa6""",0,0,0,0,0,0,0,0,0
2718,2368,RT USER: Sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri. Warga asing ni semua dah bolot sektor se\xe2\x80\xa6',1,1,0,1,0,0,1,0,0
2719,10346,USER Tepay sekali...diberangus oleh UU MD3 !!!',0,0,0,0,0,0,0,0,0
2720,8270,pantes pas liat goeun tuh kaya ga asing oh ternyata mirip ha minho',0,0,0,0,0,0,0,0,0
2721,355,USER Hoax...; Kodok...; Biawak....; meroket...; sekop...; Bangsat...; Karbitan...; Munafik...; ; #2019GantiPresiden; #2019PresidenBaru; ; #2019TenggelamkanJokowiKesungaiSiak,1,1,0,1,0,1,0,0,0
2722,7134,"Su Pin siswi SD Katolik Karya Yosef, 1978-1984, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0
2723,8892,USER Hahahah takut kejutan budaya,0,0,0,0,0,0,0,0,0
2724,12783,Ulama Jabar Siap Dukung USER di Pilpres 2019,0,0,0,0,0,0,0,0,0
2725,3197,"Bro USER, ente sebut 'Kitab Suci' fiksi berarti semua agama bkn dari wahyu. Pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama, konstitusi dan norma agama, ente ini penista semua agama yg paling kotor! #AtheisDete",1,0,1,0,1,0,0,0,0
2726,10187,USER janji prabowo apa ? apa janji2nya nanti bisa terealisasi semua selama 1 periode seandainya dia menang pilpres ? janji gombal ? gimana dengan UU MD3 ? siapa yg berangus kebebasan berpendapat ? melihat cermin orang lain tapi tidak mau beli cer,1,0,1,0,0,0,0,0,1
